language,model,joke,reward
zh,base,国庆期间，小明拿着《这里很好吃》的指南到处寻找美食。终于在一个不起眼的小巷找到了一家店，店家热情地推荐了一道“必追”菜——红烧国庆节。小明疑惑地问：“这菜跟国庆节有关系吗？”店家回答：“当然有关系，这是我们这里的特色菜，因为每次做这道菜都是在国庆节那天！”小明尝了一口，味道确实不错，但他心里想的是：“原来是为了纪念那一天我差点被赶出去……”（注：这里的“追”也有逃跑的意思）,0.0
zh,base,有一天，一位市民去查询自己是不是某位公职人员的亲戚，工作人员输入信息后惊讶地说：“恭喜你，您与这位公职人员没有关系！”市民高兴地问：“那我可以去领补助了吗？”工作人员笑眯眯地说：“不好意思，查询结果显示，您是他的岳父。”市民当场石化……原来，公職人員及關係人補助交易身分關係公開及查詢平臺真的太全面了！,0.0
zh,base,为什么花莲堰塞湖不直接爆破呢？因为它太“温柔”了，工程师们怕它会因此变成“豆花渣”，酿成更大的祸！,8.0
zh,base,财政部的钱包总是鼓鼓囊囊的，里面装的不是钱，而是无数张“财政补贴申请表”。,8.0
zh,base,"为什么李先知从不下雨伞厂投资？

因为他预测到，如果下了，撑什么伞呢？",0.0
zh,base,为什么军人最会省钱？因为他们的安全保障写着“国家安全最佳后盾”，意思就是国家的钱都花在他们身上了，自己家里得省着点！,8.0
zh,base,"为什么三菱得利卡说它能变成露营车？

因为它总是说自己“有帐篷一样的顶”、“地板可以铺成床”、“四个轮子就是你的营地”，还经常炫耀自己“柴油发动机比篝火更有安全感”。不过它最拿手的还是“一键变身模式”，简直就是露营界的变脸王！",8.0
zh,base,"为什么说广汽丰田让人意外？

因为它不仅能造车，还能造“惊喜”——比如突然间就变成了你的私人司机，带你兜风！不过别担心，它只是配备了最新的智能驾驶辅助系统，让你体验一把未来出行的乐趣。",7.0
zh,base,为什么美国政府喜欢站在悬崖边上？因为它总想看看，不关门会掉下去多远！,8.0
zh,base,有一个日系家电新品，整合了AI科技，号称能打造智慧便利生活。结果，有一天主人让它去倒杯水，它却跑去买了瓶矿泉水回来，还说：“现在的水资源管理太智能了，到处都在节水！”,8.0
zh,base,"为什么民意研究者总是笑容满面？

因为他们总能找到让大家开心的理由，即使是研究出了“民意传播的核心是民意研究”这种让人摸不着头脑的结论，也能笑呵呵地说：“看，我们又为公关策略提供了新的科学基础！”",8.0
zh,base,有一天，老师去7-11买教师节礼物，看到法朋蛋黄酥霜淇淋10元，就想：买一个送一个，正好可以给学生和自己各一份。没想到收银员说：“老师，今天是教师节，全家酷炫沙霜淇淋是免费的哦，而且还能再送您一份！”老师惊讶地问：“那我还需要付钱吗？”收银员笑眯眯地说：“老师，这已经是双倍惊喜了，不用付钱啦！”老师愣住了，心想：这优惠力度也太大了吧！,0.0
zh,base,有个银行听说贸易融资利息要减了，高兴得跳了起来，结果一算账，发现自己居冠后直接冷静下来，默默地说：“原来是这样，怪不得这么多人来找我。”,8.0
zh,base,为什么邮递员变成了猫咪超人？因为他收到了一份来自猫猫虫咖波的邮件，里面装着超级治愈的能量包！从此，他不仅送信还送快乐，连邮局都变成了疗愈基地呢～,8.0
zh,base,"为什么说光复乡的居民特别能吃苦？

因为他们的清淤工作，连机器人都来帮忙了！",7.0
zh,base,傅嘉莉憑《刑偵12》勇奪最佳女配角奖，但她最得意的作品其实是剧中的咖啡厅，因为她每次都能从那里面捞到不少免费咖啡。,7.0
zh,base,梁恩碩在网球比赛中连赢两场，人们都惊讶地发现，原来太阳也有弱点，只是平常不好意思暴露而已。现在它得好好研究一下“防晒霜”了，毕竟下一个对手可是梁恩碩啊！,7.0
zh,base,"为什么吴俊刚不太相信政党发布的消息？

因为每次看到政党的宣传照，都觉得可信度直线下跌，就像照片一按快门就开始模糊一样！",7.0
zh,base,Windows 10宣布10月14日停止更新，这时一道奇怪的错误提示出现了：“系统检测到你将在10月14日后仍使用我”。原来，操作系统也开始为自己的“失业”担忧了。,8.0
zh,base,房地产销售说：“注意了，我们的房子有‘无限宽限期’，在这期间你只需要还利息，本金不用急着还！”你信了，结果发现“无限宽限期”是指你在首付里偷偷塞进去的那点钱，其实是要被他们悄悄没收的。,8.0
zh,base,威廉拍完闪灵后身体状况不佳，复工首日就被发现正在快速闪避工作人员的询问，还连声说：“拍谢了，真的快步闪避！”,7.0
zh,base,有位渔民在海上捕鱼，突然来了个“山上来的大新闻”，结果他抬头一看，原来是个游客在山上喊“今天电视播报有海啸！”渔民淡定地回应：“那跟我有什么关系？”游客愣住了，渔民继续说：“我这边是山上来的海啸——鱼！”,8.0
zh,base,"为什么说做足防御准备是迎战巨灾的“唯一答案”？

因为巨灾来临的时候，逃跑已经来不及了，只能靠前期的防御准备来保住小命，毕竟，“逃”不掉啊！",8.0
zh,base,荷兰的防空系统要去波兰帮忙捉无人机，结果路上遇到了一群真正的鸟，防空系统慌了：“我们是去抓无人机的，不是来开饭的！”波兰人笑：“那你最好学会分辨，不然会被当成烤鸭！”,8.0
zh,base,"为什么香港的酒店都不去看海了？

因为海水平常很礼貌，只会悄悄倒灌到酒店的大门，把“欢迎光临”的牌子都给冲走了！",8.0
zh,base,为什么Peugeot 5008要推出纯电版本？因为它听说“5008，一起去充电”这个梗太火了，不想被落下，而且它还想试试不加油的情况下能不能开7个人去郊游呢！,8.0
zh,base,为什么鼻子不通气的时候不应该去看鬼片？因为这样会持续鼻塞及早“吓”检！,7.0
zh,base,听说大韩商工会议所最近发布了一份报告，说过去十年中企的营收增速是韩企的六倍，于是韩国企业们开会商量对策，其中一个提议道：“我们要不要也学学中国企业，每次开会都吃六倍的泡面？”,8.0
zh,base,"为什么“中国海军戚继光舰、沂蒙山舰”抵达香港水域时不带地图？

因为它们有“导航”！（海军舰名“导航”谐音“航海”）",7.0
zh,base,阿公终于把家里打扫干净了，对孙女说：“你不用请假帮我了，我这次真的自己能搞定。”孙女笑着回答：“阿公，您上次请的是‘假’日清洁，这次是请‘假’条来帮忙啊！”,0.0
zh,base,"为什么《明報集團刊物》从不参加比赛？

因为它已经“明告”所有对手：“我們是刊物，不是罐頭！”",8.0
zh,base,有只飞机去韩国旅游，结果听说机场要罢工五天，它就决定提前一天飞过去。没想到一落地，迎接它的竟是一片汪洋——因为中秋假期加上罢工，整个国家的人都出来赏月了，路上挤满了人，连飞机都找不到落脚的地方。最后，这只飞机无奈地在天上盘旋了七天才找到一个空旷点的海滩降落，成功避开了那场“人山人海”的风暴。,8.0
zh,base,早安世界最新内容：地球又开始自转了，因为它听说太阳公公今天有特别好的折扣！,8.0
zh,base,为什么小说里的角色永远不洗澡？因为他们一洗澡就会发现，原来故事是他们想象出来的！,8.0
zh,base,警察抓到了随机砍人凶犯，关近9年后再次作案，这次在同一家超商外砍了小学生。警察能够这么快抓到他真是让人松了一口气，直到他们发现，原来是超商老板又气胸了，女童被吓得赶紧被送到医院。,8.0
zh,base,"为什么皮蛇不喜欢上网？

因为它担心自己的身份会被“蛇”给“皮”露无遗！",8.0
zh,base,银幕上的郭书瑶和男友档期未爆炸，春风中传来了爱的萌芽，看来这颗炸弹是要变成爱情炸弹了！不过，她却说：“我们的感情发展得像看片一样慢悠悠。”,8.0
zh,base,《巅峰权力》揭秘了一个天大的阴谋——原来所有的决策都是猫咪在背后操控的！主角们每天开会讨论的是如何布置猫砂盆的位置和抓老鼠的时间。,8.0
zh,base,有只火车想去东部干线玩，结果在鹿野至山里路段迷路了，好在经过一晚上的抢修，第二天早上它终于能跟着火车大军一起前行了。不过它还是有点迷糊地问旁边的火车：“我这是要去东部干线吧？”旁边的火车头无奈地说：“你昨晚不是一直在‘东-部’干-线-出-轨-抢-修’，现在终于恢复了，应该没错。”,8.0
zh,base,"为什么观点就像天气？

因为 both 变化无常且人人都有自己的一套！",7.0
zh,base,有个灾民拿着证件排队领慰问金，轮到他了，工作人员说：“每户五万。”灾民惊讶地问：“我们家只有三个人，怎么是五万？”工作人员回答：“别担心，这是10/3的特别政策，你们家每个人可以分到一万三，剩下三万留给你们重建家园。”灾民听后高兴地说：“那太好了，我明天就把房子重建起来！”旁边的灾民疑惑：“你确定你能建得起来吗？你看起来还没满10/3岁呢。”,0.0
zh,base,老奶奶上了手术台，医生问她：“您还需要点什么吗？”老奶奶用力喊：“卡！”医生愣了一下，然后微笑着继续手术。旁边的人疑惑地问：“不是应该喊‘停’吗？”医生笑道：“读懂她的心最重要，她是在告诉我‘可’以继续。”,0.0
zh,base,柯洁连续三届夺“棋圣”，据说第四届他报名的时候，主办方说：“您老人家还需要参加比赛吗？”,7.0
zh,base,有一天，高速公路上堵车特别严重，堵出了松弛感。一位司机实在无聊，在路中间打起了羽毛球，对面有一位钓鱼高手，第一竿就钓到了一条大鱼。那人兴奋地说：“鱼没带走，送给路人了！”旁边的人纷纷鼓掌，其中一位问：“那你的松弛感呢？”那人回答：“送走了，和鱼一起。”,0.0
