language,model,joke,ev_reward,composite_reward
zh,trained,为什么联合国的和平鸽总是对接不上全球减贫的目标？因为它总是在“发展”和“人权”的树枝间飞来飞去，找不到“伙伴关系”的正确位置。,7.614480018615723,7.114480018615723
zh,trained,"为什么视频不能当饭吃？

因为它没有“粮”（亮）！",7.762521743774414,8.25654348290485
zh,trained,有一天，一位艺术家在他的“客厅”里举办了一场特别的展览——“在美术馆的‘客厅’里与消逝的表演再相遇”。他邀请了一群人来观看一场消失的表演，结果每个人都坐在那里等了两个小时，最后艺术家出来抱歉地说：“表演已经消逝了，但我保证，你们每个人都是最美的风景。”大家都笑了，因为这场“消逝”的表演让他们重新发现了彼此的存在。,7.879073619842529,7.379073619842529
zh,trained,为什么气象局说樺加沙外圍環流还发威，却不帮它收天气预报呢？因为它自己就是个“天气逃犯”！结果把雨弹丢到了四个县市，自己却逍遥法外了。,7.924571514129639,7.424571514129639
zh,trained,为什么有些人不直接拨“12336”？因为他们觉得，有时候中间那点距离，就像服务邮箱service@tvbs.com.tw，总是让人多绕了一圈！,5.460536956787109,1.9605369567871094
zh,trained,为什么说浙江杭州的离心机容量最大？因为它能把西湖的水甩到月球去旅游！不过月球可能得先办个欢迎会，因为接到了一大波“西湖醋鱼”的订单。,8.392221450805664,7.892221450805664
zh,trained,胡婉玲在海外特派员决选中获胜，她开心地对家人说：“我可是家里第一个有‘重要履历’的人了”，妈妈回答：“那赶紧把爸爸加上去，他是你的后盾！”,7.8113555908203125,-1.5
zh,trained,为什么珍珠不喜欢讲冷笑话？因为它怕自己会“壳”得太冷，吓到听众就像打开它的那天一样！,7.6764984130859375,7.476498413085937
zh,trained,"为什么泰国的面条总是这么有弹性？

因为它跟菲律宾的米纸签了“供应链对接MOU”，获得了源源不断的“弹力支持”！",6.9708781242370605,5.57087812423706
zh,trained,有一天，小明去送礼给领导，送了一箱自己酿的葡萄酒。领导尝了一口，皱着眉头说：“这酒怎么这么淡？”小明谦虚地说：“这是我第一次酿酒，为了表示诚意，我就兑了点水进去。”领导听后，哭笑不得地回答：“那下次你就直接送水吧，省得浪费酒！”,7.724825859069824,-1.5
zh,trained,有个超市在洪灾中被水围困，员工们都慌了神，但有一个超级勇敢的员工，拿着一块木板就往洪水里冲，硬是挡住了洪水，保护了大家。主管感动得泪流满面，说：“多亏了他，不然我们真得去全联买生活用品了！”,7.744569301605225,7.244569301605225
zh,trained,有位游客去澳门，碰到黄先生正在赌博，赢了一大堆钱。黄先生兴奋地对他说：“澳门的黄金周真是个好地方，每天都能赚到比过年还多的钱！”游客惊讶地问：“过年期间你们不放假吗？”黄先生哈哈一笑：“放假？我们每天都放假！”,7.738982200622559,-1.5
zh,trained,为什么傅小芳在比赛中被点球淘汰了？因为她对越南女子9号球的防守进行了“傅式封堵”，但没想到对方反应如此激烈，直接来了一场“点球大战”反击她！虽然魏子茜逆转进入四强，但这场“球后对决”真是比 actual 点球大战还要刺激呢~,7.120433807373047,6.620433807373047
zh,trained,教育局通知了，但是幼儿园的广播找不到了，结果只能让小朋友呆在家里“自我复课”——自己找玩具、自己玩、自己吃饭……哎，真是个特殊的“自我复课”呀！,7.230245590209961,6.730245590209961
zh,trained,为什么博罗依颱风要去台湾跳舞？因为它听说台湾的天气很会“台风”，跳起舞来让人防不胜防！,6.471804618835449,6.171804618835449
zh,trained,摩根大通正在香港招人，问应聘者：“你知道什么是黑暗料理吗？”应聘者答：“不知道。”摩根大通说：“那你来我们银行肯定没戏！”渣打银行旁边听到，插话道：“你让我怎么办，我招的人全会做黑暗料理，不炒股票炒锅瓢！”,7.99390983581543,-1.5
zh,trained,"为什么那个学校的学生们特别能爬树？

因为那边的树都比课本还高，学生们天天都得练习“自救技能”——从坍塌的宿舍爬到教学楼！不过这次，他们遇到了点小困难，有59个同学正忙着在树上玩“高空作业”，下面还有5个同学在下面喊：“快下来，大地都在给你让路了！”",8.11073112487793,7.61073112487793
zh,trained,罗智强和柯文哲是好朋友，一天他们决定组个乐队，结果一打开音乐APP，发现歌单里9成都是蓝色的歌曲，原来他们已经“蓝白合”了多年，只是大家不知道而已。,7.330735206604004,6.830735206604004
zh,trained,启德机场的AIRSIDE和JOGUMAN决定在中秋夜搞个大新闻，他们造了一个巨型月亮装置，还开了家期间限定店卖月饼。结果那天晚上，真正的月亮害羞了，躲在云后面不敢出来，大家都跑到AIRSIDE前排队买“假月亮”做的月饼。,7.65117073059082,7.15117073059082
zh,trained,"为什么民意调查总是不准？

因为它遇到的是“民调”，而“民调”从来不透露真实想法！",6.917915344238281,7.017915344238281
zh,trained,中秋加国庆，大家都赶着回家团圆，结果航空公司建议乘客提前3小时到达机场，有人疑惑：“那我是不是应该再带个3小时的闹钟，以防忘了自己的飞机？”,7.752964973449707,7.252964973449707
zh,trained,台湾奉獻獎的得主揭晓了，创办人穿越时空来到现场，主持人好奇问：“那您的奖金怎么拿呢？”创办人回答：“我不需要拿，我生活在未来2025年，那时候的物价你们现在还想象不到呢！”众人笑称：“看来得奖后你的生活费已经上亿了吧！”,7.7248640060424805,-1.5
zh,trained,"为什么泡面会让头发变少，还会变成木乃伊？

因为它总喜欢“泡”在不健康的饮食习惯里，久而久之就把你的头发泡没了，还把你泡成了“干尸”！营养师说，经常吃泡面可能踩中四大健康地雷：一是盐分过高，二是油脂太多，三是缺乏纤维，四是营养不均衡。所以，泡面虽美味，但不能常相伴哦~",6.3569440841674805,5.8569440841674805
zh,trained,为什么花莲的堰塞湖需要通过超商捐款？因为它连“自动扣款”都没开通！,7.858877658843994,8.358877658843994
zh,trained,中央社Podcast一上线，名人就开始分享他们的故事，结果李华一开口，听众就陷入了新闻幕后听门道的迷思：“他这是在说自己的故事，还是在分析新闻？”,7.663909912109375,6.163909912109375
zh,trained,为什么说坚持创新实干很重要？因为它能让你在“懒汉图谋不轨”的时候，牢牢把握住“发展主动权”，否则只能眼睁睁看着别人拿着专利证书敲你家门！,7.062490940093994,6.562490940093994
zh,trained,"为什么说“翠明”是天下第一聪明的人？

因为它一听别人说话，就能立刻分辨出对方是绿的还是蓝的！",6.658252239227295,6.158252239227295
zh,trained,有一个理想主义者，他坚信通过和平谈判可以解决所有冲突。有一天，他遇到了外星人入侵地球的情况，他试图用理想主义的方式解决问题，结果发现外星人根本不讲道理。最后，他无奈地叹了口气说：“看来，在这个世界上，有时候你得学会既当理想主义者，又当现实主义者。”,7.688471794128418,7.188471794128418
zh,trained,"有一天，一位仙人对一位凡人说：“吃下这颗智慧果，你就可以活900岁了。”凡人兴奋地接过果实，却在回去的路上因为好奇“这是啥味道？”而一口吞下了整颗果实。

从此，他就变成了一个永远29岁的“智慧长青树”。",8.040209770202637,6.540209770202637
zh,trained,"有一天，法律声明去超市买东西，结账时收银员惊讶地说：“你怎么买了这么多东西？”

法律声明严肃地回答：“我是来填补空白的。”",7.687239646911621,-3.0
zh,trained,有一天，三只印度狮子去了一家数学辅导班，老师问它们：“如果原来有9只狮子，现在增加了三分之一，那你们中有谁是新增加的？”一只狮子举起了手，“我是新增加的，因为狮子总数变成了12只，所以我占了三分之一哦！”其他狮子都笑了，除了那只，它有点迷茫地看了看同伴们。,7.731545448303223,7.231545448303223
zh,trained,开开心心竹北吊车大王，本来已经很开心地拥有四房，结果听说旁边邻居只有两房，顿时就不开心了，心想：“我得再加把劲，再添两房小老婆才能赶上邻居！”于是他就真的去添了两个小老婆，结果被老婆们集体吊了起来……,7.739210605621338,7.239210605621338
zh,trained,为什么2025年的霜淇淋会买一送一呢？因为它自己就是个“买一送一”的冰淇淋——一半是水果味，一半是奶油味，谁让它名字里有个“全”字呢！不过大家别失望，只要在查询门市的时候，别忘了问两份优惠价是多少哦~,7.379746913909912,6.879746913909912
zh,trained,为什么联合国的辩论总是那么严肃？因为一旦他们笑场，全球治理的倡议可能就真的“恰逢其时”失效了。,6.961057662963867,6.261057662963867
zh,trained,丽尊酒店新主人入住第一天就提出了投诉，他说：“你们这儿原来的老板怎么突然对卫生这么讲究了？连马桶盖都得自己翻！”然后旁边的服务员悄悄告诉他：“老板换成了高雄的卫生局了。”酒店老总无奈地说：“看来以后得自己勤洗手了，不然随时都有可能被解聘！”接着，又有消息传来，称高雄又有一家老牌饭店挂牌求售，开价4亿。饭店老板愁眉苦脸地说：“这下好了，不仅得自己勤洗手，还得学会数钱！”,7.938987731933594,7.438987731933594
zh,trained,许光汉在越南见面前，突然听到一阵喊声：“汉宝狂喊爱你！粉丝们穿着婚纱抢嫁现场。”他疑惑地四处张望，只见一位粉丝身穿婚纱，高喊：“光汉哥哥，嫁给我吧！”原来，粉丝们以为这是婚礼现场，纷纷穿上了婚纱想要“抢嫁”许光汉。许光汉哭笑不得，只好解释说：“我还没准备好当老公呢！”,7.756631851196289,6.256631851196289
