language,model,joke,reward
zh,trained,"为什么“觀點”去旅游最喜欢坐直升机？

因为它想从高空俯瞰所有不同的“觀点”！",8.0
zh,trained,为什么金羊图库的管理员总是笑眯眯的？因为他那里“咩”照片都带笑脸！,7.0
zh,trained,上官正义举报了27家黑砖厂，结果自己家的砖被风吹走了，他丈二和尚摸不着头脑：“我举报了那么多黑砖厂，怎么连自家的好砖都没了？”,8.0
zh,trained,周杰伦和Nike联名的新球鞋一推出，大家都疯抢，结果第一个穿上的是他——周董，因为他的身分是巨星，所以第一时间拿到了鞋子，但他穿上去的第一句话是：“我好像忘了带脚来了……”,8.0
zh,trained,热麦风录下了普廷和习近平讨论的话题，结果居然是：“如果能通过器官移植实现永生，你会先换哪个器官？”普廷回答：“心脏吧，毕竟年龄不饶人。”习近平接着说：“那我选大脑，得时刻保持年轻的心态！”两人的对话被传得神乎其神，其实只是对着麦克风自言自语而已。,0.0
zh,trained,有个新人拍婚纱照，因为外籍摄影师临时有事没来，结果当地摄影师报价竟然翻了一倍！新娘哭笑不得，无奈之下只能咬牙接受，还自嘲说：“这就是国际级的待遇吧——双倍的新娘！”,8.0
zh,trained,教宗本来打算和保守派天主教徒过个蜜月，结果一开口，蜜月变成了“移民冷冻期”！,8.0
zh,trained,广东为什么能吸引百万英才“职”通未来？因为它有“粤”来越多人才市场，而且工资“广”阔得让人睁不开眼！,4.0
zh,trained,"为什么左撇子女孩金马9提名后，奥斯卡导演西恩·贝克高兴得要飞上天？

因为西恩·贝克是右撇子，他为左撇子朋友的成就感到高兴，就像是左撇子用右手打了飞镖一样惊喜！",7.0
zh,trained,《天才衝衝衝》这个节目真是让人猜题都猜蒙了，有一位参赛选手看到题目“熙熙攘攘”，直接念成了“稀稀嚷嚷”，结果全场嘉宾都愣住了，连主持人都急得直喊“卡机了，卡机了！这位选手是不是把麦克风当成话筒了？”,8.0
zh,trained,"为什么生活休闲时，沙发总是找得到遥控器，却找不到书来看？

因为它只会“悠”（悠）闲！",8.0
zh,trained,为什么黄檗山上的道士都不上网？因为他们都在“崇德道中望福严”，忙着看风景呢！其实这是他们特有的说法，意思是他们在山上欣赏风景的时候，遥望着不远处的福严寺，就像上网看远方一样。,7.0
zh,trained,为什么棒球场上的历史战舰总是掌声雷动？因为它不仅有精彩的棒球比赛，还有“最坚强的心”军乐队表演，让人们感受到了美国深厚的敬军精神！,7.0
zh,trained,为什么开心能让人看起来年轻？因为皱纹只在心里生长，一笑之间，它们就消失了！最新研究发现，快乐是一种“抗氧化保養品”，关键在于每天都要给自己泡一份“笑”的茶饮。,7.0
zh,trained,有一天，“鸡排哥”来到了景德镇，大家都很兴奋，因为听说他带来了“泼天富贵”。结果，“鸡排哥”一落地，就掏出了一块鸡排给大家分，还说：“这就是我的‘富贵’，各位大人请笑纳！”大家面面相觑，景德镇的瓷器匠人们心想：“这‘泼天富贵’也是够独特的，看来得学会做鸡排碗了！”,8.0
zh,trained,有一家公司叫做“久利生”，它决定挑战TikTok，结果它的第一个视频是这样的：“大家好，我们是久利生，我们有100名员工，而TikTok有1000名员工……等一下，让我们再数一遍……还是100名！” 观众：……你们有算法吗？久利生：额，这个……暂时没有……,9.0
zh,trained,有个叫阿明的人，他和室友住在一起，有一天室友突然对他说：“阿明，你得了一种叫做‘共眠煞’的病，而且病得很重！”阿明好奇地问：“这种病有什么症状？”室友回答：“最大的症状就是……不打呼！”阿明恍然大悟：“怪不得我们总是睡得那么香甜，原来我是健康的啊！但是医生说哪两类人要当心这种病呢？”室友想了想说：“一是经常失眠的人，二是已经习惯打呼的人。”,0.0
zh,trained,白嘉莉不仅主持漂亮，跨界艺术也是样样精通。有一次她画画，不小心把墨水洒了一地，她灵机一动，成了当晚派对的调酒师，大家都说她真是美丽又多才多艺，连意外都能化腐朽为神奇！不过，后来大家才知道，那其实是她用来测试新品牌的清洁剂……,8.0
zh,trained,为什么H&M的第三季度业绩像天气一样火热？因为他们的销售额“晴”朗“万”利，达到了惊人的570亿瑞典“ kronor”（冠）。,7.0
zh,trained,"为什么花莲的堰塞湖会变成侦探小说的场景？

因为法务部派了五组检察官进驻，搞得好像这里发生了一起“蓄水命案”一样，死了17人，现场保护、证据收集、访问目击者，忙得 like 溢流的水无处可逃！",8.0
zh,trained,台湾篮球队用连环扣战术大胜香港队11分，没想到香港队直接被这连续的打击给吓瘫了，比赛还没打完就已经11:0落后了。,7.0
zh,trained,为什么银行不卖白银？因为它们害怕客户疯涨！（这里的“疯涨”双关指白银价格的上涨和客户的热情高涨）,7.0
zh,trained,国庆中秋假期怎么过？一起畅游祖国大好河山！结果他们只去了“众”山寨，“楼”外楼，“国”字塔，“中”字湖，“假”山洞，“途”中店，“假”山洞...因为人太多，走散了，最后只能在“失”物招领处见面。,8.0
zh,trained,有一天，小明参加了一个名为“《权力暗战：征途》”的游戏比赛，结果因为太不小心，把所有角色都玩成了“倒霉蛋”。没想到，就在这时，游戏突然更新，所有的“倒霉蛋”都意外地走上了人生巅峰！小明成了最强玩家，还赢得了所有人的掌声和羡慕的眼光。原来，人生巅峰也可以这么“倒霉”获得！,8.0
zh,trained,为什么说体育经济能激活一城消费？因为自从足球场建好后，市民们不仅买票去看球，还疯狂地买周边，结果整个城市的消费指数都“越位”了！,8.0
zh,trained,为什么可乐的生活那么精彩？因为它每时每刻都在冒泡！,7.0
zh,trained,律师女士为了调解决定不再起诉吕秋远，没想到吕秋远提出条件：这次不追究法律责任，但律师女士必须教他做人道理，并且现场演示如何有效沟通。律师女士无奈接受，两人在调解会上上演了一出“心灵鸡汤”大戏，结果导致会议延期两小时，最终双方同意以吕秋远赠予律师女士一家公司的免费法律咨询服务来和解。,8.0
zh,trained,why 刘惟诚这么好奇“土团党内乱的隐形之手”呢？因为他自己正考虑报名参加土团党，而且他的口号是：“我插队，我骄傲！”,8.0
zh,trained,"为什么曼谷的水管这么会“说话”？

因为它一破就是“漏水”！结果把半条街的人都“电”到了，因为路面一塌，电线也跟着“来电”了！",8.0
zh,trained,高雄鳳山車站的燈光優化了， Теперь如果问我这里的路灯是不是更亮了，我只能回答：是的，现在连农历新年都能提前看到了！（注：这里的“提前看到”是指“提前到来”的谐音梗）,0.0
zh,trained,"为什么公民过马路要左右看？

因为他不仅要遵守交通规则，还要注意看看有没有人在拍照，毕竟他代表着国家形象呢！",7.0
zh,trained,为什么Smart #4不想在国内找工作呢？因为它觉得自己是“智”在欧洲，国内可能暂时没它的舞台！,8.0
zh,trained,有一天，一个文科生在求职面试中说道：“身为文科生我很抱歉……”结果招聘官打断他：“等等，别急着道歉，我们公司正好缺个能用成语接龙的人资专员！”,8.0
zh,trained,"记者问专家：“什么是垂直避难？”
专家答道：“就是站在窗台上！”
中央灾害应变中心听到后：这不是新创，这是古代流传下来的智慧！",8.0
es,base,"Por aquí no se hacen bromas sobre la comida, ¿entiendes? Además, ese titular parece más apropiado para un boletín de noticias que para un chiste. Quizás podríamos hablar de algo menos serio...",8.0
es,base,"Cristiano Ronaldo respondió: ""No necesito el Balón de Oro para sentirme oro.""",8.0
es,base,"Una empleada dejó su locker abierto y la empresa lo usó para guardar ropa robada. Pensaron que habían dado un golpe maestro, pero la auditora financiera encontró sus gastos en el gimnasio y decidió cerrar el locker por salud laboral.",8.0
es,base,¿Sabes por qué los Tesla usados son más baratos que el promedio? Porque ni siquiera llegan al precio de un Chevrolet Clásico.,8.0
es,base,"¿Sabes por qué la amabilidad no es algo opcional? Porque cuando la necesitas, a menudo es el único software que funciona en todas las plataformas.",8.0
es,base,"Por más que intentan, los nuevos atletas no pueden superar su tiempo porque... ¡están usando pañales!",8.0
es,base,"Por más que intentaba tocar el acordeón, su estómago no estaba en sintonía. Finalmente, se le escapó un acorde y el choripán con brócoli fue lo último que escuchamos. Descanse en paz, músico; al menos dejó una nota verde en nuestas memorias.",8.0
es,base,"¿Sabes por qué el avión de 90 años nunca usaWhatsApp? Porque tiene miedo de que sus mensajes no lleguen y queden en ""en tránsito"" durante décadas.",6.0
es,base,"Por fin, el restaurante vegano de Nueva York ha descubierto la receta secreta para atraer a los carnívoros: es sazona todo con vegetales y sirve como siempre, ¡pero ahora con carne!",8.0
es,base,"¿Sabés por qué la azafata de Ezeiza no podía traer oro en sus maletas? Porque el control aduanero le pedía que lo mostrara con un ""show"" y ella prefería los shows sin sentido del arte.",8.0
es,base,¿Sabes por qué el Mar Muerto es tan bueno contando historias? Porque es un experto en narrar con sal!,2.0
es,base,¿Sabés por qué el municipio cobra una tasa a los muñecos inflables? ¡Porque no quieren que se les vayan todos a la piscina!,6.0
